employee_id,age_raw,gender,sector,stress_level,stress_source,destress_method,sleep_hours,age_group,risk_category
257,54,Mujer,Retail,6,Finanzas,Videojuegos,8.40951949835106,Boomers (50+),Riesgo Moderado
258,45,Mujer,Salud,5,Finanzas,Deporte,6.158567322886396,Gen X (40-49),Riesgo Moderado
259,32,Hombre,Finanzas,4,Carga Laboral,Videojuegos,5.127180224884403,Millennials (30-39),Bajo Riesgo
260,29,Hombre,Tecnología,6,Carga Laboral,Videojuegos,6.762328052370576,Gen Z (20-29),Riesgo Moderado
261,57,Mujer,Salud,6,Carga Laboral,Socializar,6.783087627792907,Boomers (50+),Riesgo Moderado
262,59,Hombre,Finanzas,3,Carga Laboral,Videojuegos,7.882449820732129,Boomers (50+),Bajo Riesgo
263,61,Hombre,Tecnología,7,Finanzas,Socializar,6.576751338717658,Boomers (50+),Riesgo Moderado
264,41,Hombre,Retail,3,Salud,Videojuegos,7.104039766532609,Gen X (40-49),Bajo Riesgo
265,56,Hombre,Salud,7,Carga Laboral,Naturaleza,5.136569619678751,Boomers (50+),Riesgo Moderado
266,46,Hombre,Salud,7,Familia,Deporte,7.609503184892346,Gen X (40-49),Riesgo Moderado
267,56,Mujer,Tecnología,1,Finanzas,Deporte,4.585931697017081,Boomers (50+),Bajo Riesgo
268,46,Hombre,Salud,6,Salud,Deporte,5.558722856129489,Gen X (40-49),Riesgo Moderado
269,50,Mujer,Retail,7,Familia,Naturaleza,7.401281483534134,Gen X (40-49),Riesgo Moderado
270,39,Hombre,Retail,4,Finanzas,Naturaleza,8.43642115091049,Millennials (30-39),Bajo Riesgo
271,39,Hombre,Retail,2,Finanzas,Videojuegos,7.525775507378718,Millennials (30-39),Bajo Riesgo
272,23,Mujer,Tecnología,6,Familia,Videojuegos,6.451411592006541,Gen Z (20-29),Riesgo Moderado
273,56,Hombre,Educación,6,Carga Laboral,Videojuegos,6.465284934626429,Boomers (50+),Riesgo Moderado
274,37,Mujer,Educación,5,Carga Laboral,Videojuegos,5.138223853403226,Millennials (30-39),Riesgo Moderado
275,62,Mujer,Salud,5,Familia,Deporte,5.945860852161711,Boomers (50+),Riesgo Moderado
276,57,Hombre,Retail,3,Salud,Videojuegos,3.626288755127512,Boomers (50+),Bajo Riesgo
277,54,Mujer,Salud,4,Carga Laboral,Naturaleza,8.988452801679909,Boomers (50+),Bajo Riesgo
278,25,Hombre,Tecnología,3,Finanzas,Naturaleza,9.82431594578198,Gen Z (20-29),Bajo Riesgo
279,54,Mujer,Salud,5,Finanzas,Naturaleza,3.585785387169576,Boomers (50+),Riesgo Moderado
280,35,Hombre,Construcción,6,Salud,Socializar,4.348735296693156,Millennials (30-39),Riesgo Moderado
281,42,Mujer,Educación,5,Finanzas,Socializar,8.543572493297955,Gen X (40-49),Riesgo Moderado
282,41,Hombre,Salud,6,Carga Laboral,Socializar,5.322913113517879,Gen X (40-49),Riesgo Moderado
283,29,Mujer,Salud,8,Salud,Videojuegos,8.57766800237492,Gen Z (20-29),Alto Riesgo
284,28,Mujer,Finanzas,8,Carga Laboral,Deporte,7.630852379877727,Gen Z (20-29),Alto Riesgo
285,24,Mujer,Salud,7,Salud,Deporte,6.018670343578316,Gen Z (20-29),Riesgo Moderado
286,38,Mujer,Construcción,6,Familia,Videojuegos,7.917052077831257,Millennials (30-39),Riesgo Moderado
287,54,Mujer,Educación,6,Finanzas,Videojuegos,6.44506263941306,Boomers (50+),Riesgo Moderado
288,33,Mujer,Finanzas,5,Salud,Socializar,6.418937274079687,Millennials (30-39),Riesgo Moderado
289,43,Hombre,Tecnología,5,Familia,Naturaleza,7.29293033332766,Gen X (40-49),Riesgo Moderado
290,43,Hombre,Tecnología,5,Carga Laboral,Naturaleza,7.688142995543911,Gen X (40-49),Riesgo Moderado
291,51,Hombre,Educación,7,Familia,Socializar,8.003508385583027,Boomers (50+),Riesgo Moderado
292,59,Hombre,Tecnología,7,Carga Laboral,Socializar,10.032602191005504,Boomers (50+),Riesgo Moderado
293,59,Hombre,Construcción,2,Salud,Deporte,7.046946430945698,Boomers (50+),Bajo Riesgo
294,29,Mujer,Salud,7,Salud,Socializar,8.439309652896474,Gen Z (20-29),Riesgo Moderado
295,48,Hombre,Educación,5,Finanzas,Naturaleza,8.397593873995598,Gen X (40-49),Riesgo Moderado
296,48,Mujer,Finanzas,7,Finanzas,Naturaleza,7.527547484004468,Gen X (40-49),Riesgo Moderado
297,55,Hombre,Salud,6,Salud,Videojuegos,5.708722099656501,Boomers (50+),Riesgo Moderado
298,42,Hombre,Tecnología,5,Carga Laboral,Deporte,8.145378294989602,Gen X (40-49),Riesgo Moderado
299,51,Mujer,Tecnología,4,Carga Laboral,Videojuegos,7.168761544306179,Boomers (50+),Bajo Riesgo
300,54,Mujer,Finanzas,6,Salud,Deporte,4.566939672070912,Boomers (50+),Riesgo Moderado
301,49,Mujer,Construcción,3,Carga Laboral,Videojuegos,8.02052158449923,Gen X (40-49),Bajo Riesgo
302,54,Mujer,Finanzas,5,Salud,Deporte,4.060703943695199,Boomers (50+),Riesgo Moderado
303,26,Hombre,Educación,4,Finanzas,Socializar,7.471374937598004,Gen Z (20-29),Bajo Riesgo
304,40,Mujer,Finanzas,5,Carga Laboral,Naturaleza,5.67183868866732,Millennials (30-39),Riesgo Moderado
305,25,Hombre,Tecnología,5,Finanzas,Socializar,6.744895228426881,Gen Z (20-29),Riesgo Moderado
306,56,Hombre,Construcción,6,Familia,Deporte,4.408815642877067,Boomers (50+),Riesgo Moderado
307,38,Hombre,Construcción,5,Finanzas,Deporte,5.414115911498343,Millennials (30-39),Riesgo Moderado
308,49,Hombre,Retail,7,Familia,Videojuegos,5.714786726309308,Gen X (40-49),Riesgo Moderado
309,51,Hombre,Finanzas,5,Finanzas,Deporte,6.271569176700644,Boomers (50+),Riesgo Moderado
310,50,Mujer,Educación,3,Finanzas,Socializar,5.607895373067534,Gen X (40-49),Bajo Riesgo
311,27,Mujer,Tecnología,5,Carga Laboral,Deporte,7.0217633434525535,Gen Z (20-29),Riesgo Moderado
312,56,Hombre,Salud,7,Finanzas,Deporte,7.21545665672977,Boomers (50+),Riesgo Moderado
313,62,Hombre,Construcción,8,Salud,Videojuegos,5.830205550861758,Boomers (50+),Alto Riesgo
314,58,Hombre,Finanzas,4,Carga Laboral,Deporte,6.558574014720005,Boomers (50+),Bajo Riesgo
315,45,Hombre,Retail,7,Carga Laboral,Videojuegos,7.297331515041181,Gen X (40-49),Riesgo Moderado
316,50,Mujer,Educación,5,Carga Laboral,Naturaleza,3.1331932478256608,Gen X (40-49),Riesgo Moderado
317,52,Hombre,Educación,4,Finanzas,Videojuegos,7.163244609688839,Boomers (50+),Bajo Riesgo
318,56,Mujer,Tecnología,6,Carga Laboral,Deporte,5.537422734787356,Boomers (50+),Riesgo Moderado
319,54,Hombre,Construcción,7,Familia,Naturaleza,2.5043359735308943,Boomers (50+),Riesgo Moderado
320,42,No Binario,Tecnología,6,Familia,Deporte,5.91226677142881,Gen X (40-49),Riesgo Moderado
321,53,Hombre,Retail,3,Finanzas,Videojuegos,4.988313418868392,Boomers (50+),Bajo Riesgo
322,44,Mujer,Salud,6,Carga Laboral,Socializar,5.796106782388313,Gen X (40-49),Riesgo Moderado
323,54,Hombre,Salud,9,Salud,Naturaleza,7.200583348213708,Boomers (50+),Alto Riesgo
324,24,Mujer,Salud,3,Salud,Socializar,7.775735677837299,Gen Z (20-29),Bajo Riesgo
325,39,Hombre,Educación,6,Familia,Socializar,8.43441892150968,Millennials (30-39),Riesgo Moderado
326,46,Hombre,Construcción,5,Finanzas,Naturaleza,8.526062905381577,Gen X (40-49),Riesgo Moderado
327,63,Mujer,Tecnología,4,Finanzas,Socializar,4.945198622653745,Boomers (50+),Bajo Riesgo
328,52,Mujer,Tecnología,7,Finanzas,Socializar,8.314981805416163,Boomers (50+),Riesgo Moderado
329,24,Mujer,Retail,3,Finanzas,Socializar,4.665013296326589,Gen Z (20-29),Bajo Riesgo
330,61,Mujer,Salud,5,Finanzas,Socializar,8.087043369716534,Boomers (50+),Riesgo Moderado
331,45,Mujer,Construcción,7,Carga Laboral,Naturaleza,7.356582251509588,Gen X (40-49),Riesgo Moderado
332,53,Hombre,Construcción,6,Carga Laboral,Deporte,6.756009947464583,Boomers (50+),Riesgo Moderado
333,43,Hombre,Retail,6,Carga Laboral,Socializar,5.170593273676619,Gen X (40-49),Riesgo Moderado
334,44,Hombre,Finanzas,5,Salud,Naturaleza,8.296321854610369,Gen X (40-49),Riesgo Moderado
335,23,Mujer,Construcción,6,Carga Laboral,Naturaleza,4.988559285138531,Gen Z (20-29),Riesgo Moderado
336,48,Hombre,Construcción,4,Finanzas,Naturaleza,6.466130846654584,Gen X (40-49),Bajo Riesgo
337,63,Hombre,Tecnología,4,Finanzas,Naturaleza,6.601917251729756,Boomers (50+),Bajo Riesgo
338,23,Mujer,Retail,7,Salud,Videojuegos,3.9532560790657927,Gen Z (20-29),Riesgo Moderado
339,47,Mujer,Construcción,5,Salud,Deporte,6.723493837738128,Gen X (40-49),Riesgo Moderado
340,38,Hombre,Construcción,6,Familia,Deporte,4.856935614440598,Millennials (30-39),Riesgo Moderado
341,61,Hombre,Tecnología,4,Salud,Socializar,8.661245898237317,Boomers (50+),Bajo Riesgo
342,54,Hombre,Construcción,4,Familia,Naturaleza,10.555780292074438,Boomers (50+),Bajo Riesgo
343,30,Hombre,Tecnología,6,Carga Laboral,Videojuegos,5.399296392735158,Gen Z (20-29),Riesgo Moderado
344,64,Hombre,Finanzas,2,Finanzas,Naturaleza,5.910511911915816,Boomers (50+),Bajo Riesgo
345,60,Mujer,Educación,1,Familia,Socializar,6.749546651998364,Boomers (50+),Bajo Riesgo
346,50,Mujer,Tecnología,7,Familia,Deporte,3.4091337691915524,Gen X (40-49),Riesgo Moderado
347,63,Mujer,Tecnología,4,Familia,Socializar,8.965166162302687,Boomers (50+),Bajo Riesgo
348,47,Hombre,Construcción,5,Salud,Socializar,6.021942133354612,Gen X (40-49),Riesgo Moderado
349,56,Mujer,Tecnología,6,Salud,Socializar,5.900330581076887,Boomers (50+),Riesgo Moderado
350,46,Hombre,Retail,7,Salud,Socializar,7.534518586268337,Gen X (40-49),Riesgo Moderado
351,45,Hombre,Salud,5,Familia,Socializar,6.62745739712193,Gen X (40-49),Riesgo Moderado
352,34,Mujer,Salud,5,Carga Laboral,Socializar,6.746746139683068,Millennials (30-39),Riesgo Moderado
353,28,Hombre,Finanzas,5,Finanzas,Socializar,7.76535210824104,Gen Z (20-29),Riesgo Moderado
354,57,Hombre,Tecnología,6,Salud,Deporte,6.3124353530410175,Boomers (50+),Riesgo Moderado
355,41,Mujer,Retail,6,Carga Laboral,Deporte,4.814810685419319,Gen X (40-49),Riesgo Moderado
356,22,Hombre,Construcción,8,Salud,Naturaleza,8.336008433875412,Gen Z (20-29),Alto Riesgo
357,29,Mujer,Construcción,4,Salud,Naturaleza,5.621758305265268,Gen Z (20-29),Bajo Riesgo
358,37,Hombre,Educación,8,Familia,Videojuegos,5.703878799426777,Millennials (30-39),Alto Riesgo
359,35,Mujer,Finanzas,5,Familia,Videojuegos,6.846120371445203,Millennials (30-39),Riesgo Moderado
360,33,Hombre,Retail,5,Salud,Deporte,4.5407968075920335,Millennials (30-39),Riesgo Moderado
361,44,Hombre,Retail,5,Finanzas,Deporte,6.858899211744002,Gen X (40-49),Riesgo Moderado
362,36,Mujer,Construcción,4,Salud,Videojuegos,7.921335743093847,Millennials (30-39),Bajo Riesgo
363,49,Hombre,Educación,4,Finanzas,Deporte,8.869855405553762,Gen X (40-49),Bajo Riesgo
364,55,Hombre,Construcción,7,Carga Laboral,Videojuegos,7.610222200374354,Boomers (50+),Riesgo Moderado
365,23,Hombre,Educación,8,Salud,Naturaleza,8.109534267244484,Gen Z (20-29),Alto Riesgo
366,53,Hombre,Salud,6,Finanzas,Deporte,5.540704687215807,Boomers (50+),Riesgo Moderado
367,44,Hombre,Retail,7,Carga Laboral,Deporte,7.738053932798,Gen X (40-49),Riesgo Moderado
368,43,Hombre,Salud,7,Carga Laboral,Videojuegos,6.213325517221509,Gen X (40-49),Riesgo Moderado
369,46,Mujer,Construcción,5,Familia,Socializar,8.23916300380399,Gen X (40-49),Riesgo Moderado
370,43,Hombre,Finanzas,4,Carga Laboral,Socializar,6.65383292499078,Gen X (40-49),Bajo Riesgo
371,43,Mujer,Tecnología,4,Familia,Naturaleza,8.116349575409096,Gen X (40-49),Bajo Riesgo
372,63,Hombre,Finanzas,4,Carga Laboral,Deporte,6.74194848610434,Boomers (50+),Bajo Riesgo
373,27,Hombre,Finanzas,8,Carga Laboral,Deporte,5.348893624527584,Gen Z (20-29),Alto Riesgo
374,36,Mujer,Tecnología,6,Finanzas,Videojuegos,6.559367427480467,Millennials (30-39),Riesgo Moderado
375,64,Hombre,Retail,7,Finanzas,Socializar,6.003874109707635,Boomers (50+),Riesgo Moderado
376,58,No Binario,Salud,7,Familia,Socializar,8.445835309992408,Boomers (50+),Riesgo Moderado
377,54,Hombre,Salud,5,Salud,Naturaleza,4.46586625220464,Boomers (50+),Riesgo Moderado
378,29,Mujer,Retail,7,Finanzas,Socializar,3.98407633838382,Gen Z (20-29),Riesgo Moderado
379,26,Mujer,Tecnología,8,Carga Laboral,Socializar,6.938289004638248,Gen Z (20-29),Alto Riesgo
380,60,Mujer,Educación,6,Familia,Socializar,6.015010997240134,Boomers (50+),Riesgo Moderado
381,25,Mujer,Finanzas,4,Familia,Videojuegos,4.781469244451124,Gen Z (20-29),Bajo Riesgo
382,27,Mujer,Construcción,4,Familia,Socializar,6.447248560661041,Gen Z (20-29),Bajo Riesgo
383,53,Hombre,Salud,7,Carga Laboral,Naturaleza,6.89938994369893,Boomers (50+),Riesgo Moderado
384,51,Hombre,Retail,5,Finanzas,Socializar,8.342809685535352,Boomers (50+),Riesgo Moderado
385,56,Mujer,Construcción,5,Salud,Naturaleza,3.7208802061546273,Boomers (50+),Riesgo Moderado
386,61,Hombre,Tecnología,4,Familia,Videojuegos,6.77817786523659,Boomers (50+),Bajo Riesgo
387,37,Hombre,Construcción,5,Carga Laboral,Videojuegos,8.961885339582082,Millennials (30-39),Riesgo Moderado
388,34,Mujer,Construcción,3,Finanzas,Naturaleza,8.890985269883096,Millennials (30-39),Bajo Riesgo
389,63,Hombre,Finanzas,5,Finanzas,Videojuegos,6.638576986652538,Boomers (50+),Riesgo Moderado
390,51,Mujer,Tecnología,6,Salud,Deporte,5.613613334914828,Boomers (50+),Riesgo Moderado
391,40,Mujer,Construcción,6,Familia,Deporte,6.095741253711728,Millennials (30-39),Riesgo Moderado
392,38,Mujer,Salud,4,Carga Laboral,Deporte,5.022794167801442,Millennials (30-39),Bajo Riesgo
393,40,Mujer,Tecnología,6,Finanzas,Deporte,5.837865914883735,Millennials (30-39),Riesgo Moderado
394,49,Hombre,Salud,5,Carga Laboral,Deporte,6.617424085680717,Gen X (40-49),Riesgo Moderado
395,47,Hombre,Retail,7,Finanzas,Videojuegos,7.205869950087767,Gen X (40-49),Riesgo Moderado
396,58,Hombre,Retail,6,Familia,Naturaleza,7.780101692838059,Boomers (50+),Riesgo Moderado
397,47,Hombre,Educación,5,Familia,Videojuegos,6.334106135955134,Gen X (40-49),Riesgo Moderado
398,44,Mujer,Retail,8,Salud,Socializar,6.223178348003844,Gen X (40-49),Alto Riesgo
399,30,Mujer,Construcción,4,Finanzas,Deporte,7.814651525233618,Gen Z (20-29),Bajo Riesgo
400,33,Hombre,Tecnología,5,Carga Laboral,Deporte,5.985328599142803,Millennials (30-39),Riesgo Moderado
401,22,Hombre,Retail,7,Finanzas,Videojuegos,7.548053589805352,Gen Z (20-29),Riesgo Moderado
402,22,No Binario,Salud,10,Carga Laboral,Socializar,4.022181100604545,Gen Z (20-29),Alto Riesgo
403,55,Hombre,Construcción,7,Salud,Videojuegos,7.2006219196759975,Boomers (50+),Riesgo Moderado
404,53,Mujer,Retail,6,Finanzas,Naturaleza,9.669809868931182,Boomers (50+),Riesgo Moderado
405,46,Hombre,Finanzas,4,Familia,Deporte,5.1102634948964845,Gen X (40-49),Bajo Riesgo
406,61,Mujer,Salud,5,Carga Laboral,Videojuegos,8.649654162715946,Boomers (50+),Riesgo Moderado
407,22,Mujer,Salud,8,Familia,Naturaleza,7.540911524586003,Gen Z (20-29),Alto Riesgo
408,37,Mujer,Educación,3,Salud,Deporte,7.811931417056807,Millennials (30-39),Bajo Riesgo
409,60,Mujer,Finanzas,5,Salud,Deporte,7.504348775691925,Boomers (50+),Riesgo Moderado
410,26,Hombre,Educación,7,Carga Laboral,Deporte,5.54713850332482,Gen Z (20-29),Riesgo Moderado
411,43,Hombre,Retail,3,Finanzas,Socializar,4.544787701480038,Gen X (40-49),Bajo Riesgo
412,50,Mujer,Finanzas,6,Familia,Videojuegos,7.211733007272981,Gen X (40-49),Riesgo Moderado
413,24,Hombre,Salud,8,Familia,Deporte,6.315810399309387,Gen Z (20-29),Alto Riesgo
414,33,Mujer,Educación,4,Carga Laboral,Deporte,4.411842805614328,Millennials (30-39),Bajo Riesgo
415,47,Mujer,Construcción,5,Carga Laboral,Naturaleza,5.819129325621258,Gen X (40-49),Riesgo Moderado
416,37,Mujer,Finanzas,2,Carga Laboral,Videojuegos,4.919017997069452,Millennials (30-39),Bajo Riesgo
417,58,Mujer,Salud,6,Salud,Naturaleza,9.376739736953985,Boomers (50+),Riesgo Moderado
418,43,Mujer,Tecnología,3,Salud,Videojuegos,7.762704660180082,Gen X (40-49),Bajo Riesgo
419,50,Mujer,Finanzas,4,Familia,Deporte,5.033133274415094,Gen X (40-49),Bajo Riesgo
420,35,Hombre,Finanzas,4,Finanzas,Socializar,7.252203686024893,Millennials (30-39),Bajo Riesgo
421,49,Hombre,Retail,3,Carga Laboral,Naturaleza,4.762257867786656,Gen X (40-49),Bajo Riesgo
422,26,Hombre,Construcción,4,Salud,Socializar,3.773025513250788,Gen Z (20-29),Bajo Riesgo
423,51,Mujer,Retail,3,Finanzas,Socializar,5.452397215592088,Boomers (50+),Bajo Riesgo
424,26,Hombre,Finanzas,8,Carga Laboral,Socializar,6.274035161938538,Gen Z (20-29),Alto Riesgo
425,33,Mujer,Finanzas,5,Finanzas,Videojuegos,7.073921524758301,Millennials (30-39),Riesgo Moderado
426,37,Hombre,Construcción,7,Carga Laboral,Videojuegos,7.804800240285772,Millennials (30-39),Riesgo Moderado
427,47,Mujer,Construcción,4,Finanzas,Socializar,5.963162926168542,Gen X (40-49),Bajo Riesgo
428,47,Hombre,Educación,4,Familia,Deporte,7.510576907916921,Gen X (40-49),Bajo Riesgo
429,42,Mujer,Salud,5,Carga Laboral,Deporte,4.10366363072917,Gen X (40-49),Riesgo Moderado
430,60,Mujer,Salud,2,Carga Laboral,Socializar,8.69924520647855,Boomers (50+),Bajo Riesgo
431,57,Hombre,Educación,6,Familia,Naturaleza,4.155994332898214,Boomers (50+),Riesgo Moderado
432,54,Hombre,Salud,6,Carga Laboral,Naturaleza,5.759205258661868,Boomers (50+),Riesgo Moderado
433,51,Mujer,Finanzas,5,Carga Laboral,Videojuegos,5.443383608939879,Boomers (50+),Riesgo Moderado
434,58,Mujer,Educación,2,Salud,Naturaleza,4.344121539127352,Boomers (50+),Bajo Riesgo
435,44,Hombre,Educación,5,Familia,Deporte,6.996664930940037,Gen X (40-49),Riesgo Moderado
436,31,No Binario,Salud,5,Salud,Socializar,9.06062766174399,Millennials (30-39),Riesgo Moderado
437,26,Mujer,Tecnología,6,Familia,Naturaleza,3.7790863723749673,Gen Z (20-29),Riesgo Moderado
438,57,Mujer,Salud,6,Finanzas,Socializar,3.061708027683532,Boomers (50+),Riesgo Moderado
439,55,Hombre,Retail,4,Familia,Naturaleza,5.187847678245225,Boomers (50+),Bajo Riesgo
440,52,Hombre,Tecnología,6,Familia,Videojuegos,6.147190417319674,Boomers (50+),Riesgo Moderado
441,31,Mujer,Educación,7,Salud,Deporte,7.650066923648944,Millennials (30-39),Riesgo Moderado
442,40,Mujer,Tecnología,4,Carga Laboral,Videojuegos,5.780071470802435,Millennials (30-39),Bajo Riesgo
443,53,Mujer,Finanzas,3,Familia,Socializar,3.7350229973772806,Boomers (50+),Bajo Riesgo
444,22,Hombre,Construcción,4,Carga Laboral,Deporte,8.424664575968073,Gen Z (20-29),Bajo Riesgo
445,26,Hombre,Tecnología,6,Familia,Deporte,5.127952091042025,Gen Z (20-29),Riesgo Moderado
446,25,Hombre,Retail,8,Salud,Videojuegos,7.445857261789683,Gen Z (20-29),Alto Riesgo
447,37,Hombre,Construcción,2,Familia,Naturaleza,4.79270272931483,Millennials (30-39),Bajo Riesgo
448,45,Hombre,Finanzas,3,Finanzas,Videojuegos,6.224935563030618,Gen X (40-49),Bajo Riesgo
449,37,Hombre,Retail,5,Familia,Socializar,7.0336498266802,Millennials (30-39),Riesgo Moderado
450,23,No Binario,Construcción,3,Familia,Naturaleza,5.21582624388563,Gen Z (20-29),Bajo Riesgo
451,49,Hombre,Finanzas,5,Carga Laboral,Videojuegos,7.13729941166568,Gen X (40-49),Riesgo Moderado
452,53,Mujer,Construcción,6,Carga Laboral,Videojuegos,5.96216059770394,Boomers (50+),Riesgo Moderado
453,48,Mujer,Construcción,6,Finanzas,Naturaleza,5.815046755173703,Gen X (40-49),Riesgo Moderado
454,41,Mujer,Salud,5,Familia,Naturaleza,8.762868270863198,Gen X (40-49),Riesgo Moderado
455,45,Hombre,Retail,4,Carga Laboral,Naturaleza,7.032527256341957,Gen X (40-49),Bajo Riesgo
456,33,Mujer,Retail,3,Familia,Videojuegos,7.232995048731455,Millennials (30-39),Bajo Riesgo
457,56,Mujer,Tecnología,2,Salud,Naturaleza,7.604760630849674,Boomers (50+),Bajo Riesgo
458,54,Mujer,Retail,5,Salud,Naturaleza,7.363801632861578,Boomers (50+),Riesgo Moderado
459,54,Mujer,Retail,6,Finanzas,Naturaleza,7.035086420657889,Boomers (50+),Riesgo Moderado
460,64,No Binario,Construcción,5,Salud,Deporte,8.36070663228709,Boomers (50+),Riesgo Moderado
461,58,Mujer,Educación,7,Carga Laboral,Socializar,5.094031097149753,Boomers (50+),Riesgo Moderado
462,33,Hombre,Salud,7,Carga Laboral,Naturaleza,6.722239195606697,Millennials (30-39),Riesgo Moderado
463,24,Mujer,Tecnología,7,Finanzas,Socializar,6.035405400549113,Gen Z (20-29),Riesgo Moderado
464,22,Hombre,Salud,7,Familia,Naturaleza,6.711571740588884,Gen Z (20-29),Riesgo Moderado
465,54,Mujer,Tecnología,8,Carga Laboral,Naturaleza,5.452430828633483,Boomers (50+),Alto Riesgo
466,61,Hombre,Finanzas,4,Salud,Deporte,4.065985486408734,Boomers (50+),Bajo Riesgo
467,31,Hombre,Construcción,6,Carga Laboral,Deporte,7.7001717470404305,Millennials (30-39),Riesgo Moderado
468,64,Mujer,Retail,5,Finanzas,Naturaleza,10.119082289047595,Boomers (50+),Riesgo Moderado
469,50,Mujer,Retail,6,Salud,Naturaleza,8.114350294303655,Gen X (40-49),Riesgo Moderado
470,34,Hombre,Educación,6,Salud,Naturaleza,7.800849309870508,Millennials (30-39),Riesgo Moderado
471,33,Hombre,Salud,6,Salud,Socializar,6.882625335191302,Millennials (30-39),Riesgo Moderado
472,52,Mujer,Salud,7,Finanzas,Naturaleza,6.267665324661277,Boomers (50+),Riesgo Moderado
473,23,Hombre,Salud,8,Finanzas,Socializar,6.356694207739735,Gen Z (20-29),Alto Riesgo
474,56,Mujer,Retail,6,Familia,Deporte,6.337846451983421,Boomers (50+),Riesgo Moderado
475,44,Hombre,Salud,8,Familia,Socializar,5.528200641196248,Gen X (40-49),Alto Riesgo
476,38,Mujer,Construcción,5,Familia,Naturaleza,4.017768943593218,Millennials (30-39),Riesgo Moderado
477,47,Mujer,Tecnología,3,Finanzas,Deporte,6.7982562725756335,Gen X (40-49),Bajo Riesgo
478,29,Hombre,Retail,6,Salud,Videojuegos,6.082029270074515,Gen Z (20-29),Riesgo Moderado
479,50,Hombre,Construcción,4,Salud,Deporte,8.208911669134219,Gen X (40-49),Bajo Riesgo
480,47,Hombre,Finanzas,4,Carga Laboral,Videojuegos,7.609178888922781,Gen X (40-49),Bajo Riesgo
481,31,Mujer,Construcción,5,Familia,Socializar,3.4526813055186976,Millennials (30-39),Riesgo Moderado
482,47,Mujer,Construcción,4,Salud,Deporte,9.070650567814171,Gen X (40-49),Bajo Riesgo
483,55,Mujer,Finanzas,1,Salud,Deporte,5.725968766706157,Boomers (50+),Bajo Riesgo
484,62,Hombre,Construcción,7,Salud,Deporte,5.958449612493207,Boomers (50+),Riesgo Moderado
485,28,Hombre,Tecnología,5,Salud,Socializar,3.984151992369714,Gen Z (20-29),Riesgo Moderado
486,25,Hombre,Retail,3,Finanzas,Naturaleza,6.899750899400467,Gen Z (20-29),Bajo Riesgo
